,timestamp,location,cx_id,next_loc,prev_loc
2197,2019-09-02 14:13:00,checkout,651,LEFT,dairy
2198,2019-09-02 14:11:00,drinks,652,checkout,entrance
2199,2019-09-02 14:12:00,checkout,652,LEFT,drinks
2200,2019-09-02 14:11:00,fruit,653,checkout,entrance
2201,2019-09-02 14:16:00,checkout,653,LEFT,fruit
2202,2019-09-02 14:12:00,fruit,654,dairy,entrance
2203,2019-09-02 14:15:00,dairy,654,checkout,fruit
2204,2019-09-02 14:26:00,checkout,654,LEFT,dairy
2205,2019-09-02 14:12:00,dairy,655,drinks,entrance
2206,2019-09-02 14:14:00,drinks,655,checkout,dairy
2207,2019-09-02 14:16:00,checkout,655,LEFT,drinks
2208,2019-09-02 14:15:00,dairy,656,spices,entrance
2209,2019-09-02 14:19:00,spices,656,drinks,dairy
2210,2019-09-02 14:20:00,drinks,656,spices,spices
2211,2019-09-02 14:25:00,spices,656,checkout,drinks
2212,2019-09-02 14:27:00,checkout,656,LEFT,spices
2213,2019-09-02 14:16:00,dairy,657,fruit,entrance
2214,2019-09-02 14:20:00,fruit,657,checkout,dairy
2215,2019-09-02 14:21:00,checkout,657,LEFT,fruit
2216,2019-09-02 14:19:00,spices,658,drinks,entrance
2217,2019-09-02 14:21:00,drinks,658,spices,spices
2218,2019-09-02 14:22:00,spices,658,dairy,drinks
2219,2019-09-02 14:23:00,dairy,658,checkout,spices
2220,2019-09-02 14:24:00,checkout,658,LEFT,dairy
2221,2019-09-02 14:19:00,dairy,659,checkout,entrance
2222,2019-09-02 14:21:00,checkout,659,LEFT,dairy
2223,2019-09-02 14:19:00,fruit,660,checkout,entrance
2224,2019-09-02 14:21:00,checkout,660,LEFT,fruit
2225,2019-09-02 14:20:00,fruit,661,checkout,entrance
2226,2019-09-02 14:21:00,checkout,661,LEFT,fruit
2227,2019-09-02 14:21:00,fruit,662,dairy,entrance
2228,2019-09-02 14:23:00,dairy,662,spices,fruit
2229,2019-09-02 14:25:00,spices,662,fruit,dairy
2230,2019-09-02 14:26:00,fruit,662,checkout,spices
2231,2019-09-02 14:29:00,checkout,662,LEFT,fruit
2232,2019-09-02 14:21:00,fruit,663,dairy,entrance
2233,2019-09-02 14:22:00,dairy,663,fruit,fruit
2234,2019-09-02 14:23:00,fruit,663,checkout,dairy
2235,2019-09-02 14:27:00,checkout,663,LEFT,fruit
2236,2019-09-02 14:21:00,fruit,664,checkout,entrance
2237,2019-09-02 14:26:00,checkout,664,LEFT,fruit
2238,2019-09-02 14:21:00,spices,665,checkout,entrance
2239,2019-09-02 14:22:00,checkout,665,LEFT,spices
2240,2019-09-02 14:22:00,dairy,666,drinks,entrance
2241,2019-09-02 14:23:00,drinks,666,fruit,dairy
2242,2019-09-02 14:24:00,fruit,666,dairy,drinks
2243,2019-09-02 14:37:00,dairy,666,spices,fruit
2244,2019-09-02 14:40:00,spices,666,fruit,dairy
2245,2019-09-02 14:41:00,fruit,666,dairy,spices
2246,2019-09-02 14:44:00,dairy,666,drinks,fruit
2247,2019-09-02 14:58:00,drinks,666,spices,dairy
2248,2019-09-02 15:02:00,spices,666,dairy,drinks
2249,2019-09-02 15:03:00,dairy,666,drinks,spices
2250,2019-09-02 15:07:00,drinks,666,fruit,dairy
2251,2019-09-02 15:08:00,fruit,666,checkout,drinks
2252,2019-09-02 15:13:00,checkout,666,LEFT,fruit
2253,2019-09-02 14:22:00,fruit,667,drinks,entrance
2254,2019-09-02 14:24:00,drinks,667,checkout,fruit
2255,2019-09-02 14:25:00,checkout,667,LEFT,drinks
2256,2019-09-02 14:22:00,spices,668,checkout,entrance
2257,2019-09-02 14:25:00,checkout,668,LEFT,spices
2258,2019-09-02 14:22:00,fruit,669,spices,entrance
2259,2019-09-02 14:26:00,spices,669,fruit,fruit
2260,2019-09-02 14:27:00,fruit,669,dairy,spices
2261,2019-09-02 14:29:00,dairy,669,spices,fruit
2262,2019-09-02 14:37:00,spices,669,checkout,dairy
2263,2019-09-02 14:38:00,checkout,669,LEFT,spices
2264,2019-09-02 14:22:00,dairy,670,checkout,entrance
2265,2019-09-02 14:31:00,checkout,670,LEFT,dairy
2266,2019-09-02 14:22:00,dairy,671,fruit,entrance
2267,2019-09-02 14:24:00,fruit,671,checkout,dairy
2268,2019-09-02 14:25:00,checkout,671,LEFT,fruit
2269,2019-09-02 14:22:00,drinks,672,checkout,entrance
2270,2019-09-02 14:23:00,checkout,672,LEFT,drinks
2271,2019-09-02 14:23:00,drinks,673,spices,entrance
2272,2019-09-02 14:26:00,spices,673,dairy,drinks
2273,2019-09-02 14:31:00,dairy,673,checkout,spices
2274,2019-09-02 14:32:00,checkout,673,LEFT,dairy
2275,2019-09-02 14:23:00,dairy,674,checkout,entrance
2276,2019-09-02 14:25:00,checkout,674,LEFT,dairy
2277,2019-09-02 14:23:00,fruit,675,drinks,entrance
2278,2019-09-02 14:26:00,drinks,675,checkout,fruit
2279,2019-09-02 14:28:00,checkout,675,LEFT,drinks
2280,2019-09-02 14:23:00,spices,676,dairy,entrance
2281,2019-09-02 14:24:00,dairy,676,checkout,spices
2282,2019-09-02 14:29:00,checkout,676,LEFT,dairy
2283,2019-09-02 14:23:00,dairy,677,checkout,entrance
2284,2019-09-02 14:30:00,checkout,677,LEFT,dairy
2285,2019-09-02 14:23:00,spices,678,drinks,entrance
2286,2019-09-02 14:24:00,drinks,678,checkout,spices
2287,2019-09-02 14:27:00,checkout,678,LEFT,drinks
2288,2019-09-02 14:24:00,dairy,679,fruit,entrance
2289,2019-09-02 14:29:00,fruit,679,checkout,dairy
2290,2019-09-02 14:31:00,checkout,679,LEFT,fruit
2291,2019-09-02 14:24:00,fruit,680,spices,entrance
2292,2019-09-02 14:27:00,spices,680,dairy,fruit
2293,2019-09-02 14:28:00,dairy,680,checkout,spices
2294,2019-09-02 14:30:00,checkout,680,LEFT,dairy
2295,2019-09-02 14:24:00,dairy,681,checkout,entrance
2296,2019-09-02 14:26:00,checkout,681,LEFT,dairy
2297,2019-09-02 14:24:00,dairy,682,fruit,entrance
2298,2019-09-02 14:27:00,fruit,682,dairy,dairy
2299,2019-09-02 14:28:00,dairy,682,fruit,fruit
2300,2019-09-02 14:29:00,fruit,682,drinks,dairy
2301,2019-09-02 14:31:00,drinks,682,checkout,fruit
2302,2019-09-02 14:37:00,checkout,682,LEFT,drinks
2303,2019-09-02 14:24:00,dairy,683,checkout,entrance
2304,2019-09-02 14:25:00,checkout,683,LEFT,dairy
2305,2019-09-02 14:24:00,fruit,684,checkout,entrance
2306,2019-09-02 14:25:00,checkout,684,LEFT,fruit
2307,2019-09-02 14:33:00,dairy,685,drinks,entrance
2308,2019-09-02 14:43:00,drinks,685,checkout,dairy
2309,2019-09-02 14:44:00,checkout,685,LEFT,drinks
2310,2019-09-02 14:33:00,dairy,686,checkout,entrance
2311,2019-09-02 14:34:00,checkout,686,LEFT,dairy
2312,2019-09-02 14:34:00,dairy,687,checkout,entrance
2313,2019-09-02 14:35:00,checkout,687,LEFT,dairy
2314,2019-09-02 14:34:00,spices,688,fruit,entrance
2315,2019-09-02 14:35:00,fruit,688,spices,spices
2316,2019-09-02 14:36:00,spices,688,dairy,fruit
2317,2019-09-02 14:37:00,dairy,688,spices,spices
2318,2019-09-02 14:50:00,spices,688,dairy,dairy
2319,2019-09-02 14:52:00,dairy,688,checkout,spices
2320,2019-09-02 14:55:00,checkout,688,LEFT,dairy
2321,2019-09-02 14:36:00,dairy,689,spices,entrance
2322,2019-09-02 14:43:00,spices,689,dairy,dairy
2323,2019-09-02 14:46:00,dairy,689,drinks,spices
2324,2019-09-02 14:50:00,drinks,689,checkout,dairy
2325,2019-09-02 14:51:00,checkout,689,LEFT,drinks
2326,2019-09-02 14:36:00,fruit,690,checkout,entrance
2327,2019-09-02 14:39:00,checkout,690,LEFT,fruit
2328,2019-09-02 14:36:00,dairy,691,fruit,entrance
2329,2019-09-02 14:47:00,fruit,691,checkout,dairy
2330,2019-09-02 14:48:00,checkout,691,LEFT,fruit
2331,2019-09-02 14:36:00,spices,692,dairy,entrance
2332,2019-09-02 14:37:00,dairy,692,fruit,spices
2333,2019-09-02 14:39:00,fruit,692,spices,dairy
2334,2019-09-02 14:41:00,spices,692,checkout,fruit
2335,2019-09-02 14:42:00,checkout,692,LEFT,spices
2336,2019-09-02 14:36:00,fruit,693,checkout,entrance
2337,2019-09-02 14:37:00,checkout,693,LEFT,fruit
2338,2019-09-02 14:36:00,drinks,694,spices,entrance
2339,2019-09-02 14:37:00,spices,694,dairy,drinks
2340,2019-09-02 14:38:00,dairy,694,fruit,spices
2341,2019-09-02 14:40:00,fruit,694,checkout,dairy
2342,2019-09-02 14:42:00,checkout,694,LEFT,fruit
2343,2019-09-02 14:38:00,fruit,695,spices,entrance
2344,2019-09-02 14:46:00,spices,695,drinks,fruit
2345,2019-09-02 14:47:00,drinks,695,fruit,spices
2346,2019-09-02 14:48:00,fruit,695,dairy,drinks
2347,2019-09-02 14:49:00,dairy,695,fruit,fruit
2348,2019-09-02 14:52:00,fruit,695,checkout,dairy
2349,2019-09-02 14:53:00,checkout,695,LEFT,fruit
2350,2019-09-02 14:40:00,spices,696,dairy,entrance
2351,2019-09-02 14:43:00,dairy,696,spices,spices
2352,2019-09-02 14:44:00,spices,696,drinks,dairy
2353,2019-09-02 14:45:00,drinks,696,checkout,spices
2354,2019-09-02 14:47:00,checkout,696,LEFT,drinks
2355,2019-09-02 14:40:00,spices,697,dairy,entrance
2356,2019-09-02 14:41:00,dairy,697,fruit,spices
2357,2019-09-02 14:42:00,fruit,697,checkout,dairy
2358,2019-09-02 14:43:00,checkout,697,LEFT,fruit
2359,2019-09-02 14:41:00,dairy,698,spices,entrance
2360,2019-09-02 14:45:00,spices,698,fruit,dairy
2361,2019-09-02 14:47:00,fruit,698,drinks,spices
2362,2019-09-02 14:48:00,drinks,698,checkout,fruit
2363,2019-09-02 14:51:00,checkout,698,LEFT,drinks
2364,2019-09-02 14:41:00,dairy,699,drinks,entrance
2365,2019-09-02 14:42:00,drinks,699,fruit,dairy
2366,2019-09-02 14:43:00,fruit,699,dairy,drinks
2367,2019-09-02 14:46:00,dairy,699,fruit,fruit
2368,2019-09-02 14:53:00,fruit,699,checkout,dairy
2369,2019-09-02 14:54:00,checkout,699,LEFT,fruit
2370,2019-09-02 14:41:00,spices,700,checkout,entrance
2371,2019-09-02 14:42:00,checkout,700,LEFT,spices
2372,2019-09-02 14:41:00,fruit,701,drinks,entrance
2373,2019-09-02 14:44:00,drinks,701,checkout,fruit
2374,2019-09-02 14:47:00,checkout,701,LEFT,drinks
2375,2019-09-02 14:42:00,fruit,702,spices,entrance
2376,2019-09-02 14:43:00,spices,702,dairy,fruit
2377,2019-09-02 14:44:00,dairy,702,checkout,spices
2378,2019-09-02 14:45:00,checkout,702,LEFT,dairy
2379,2019-09-02 14:42:00,dairy,703,checkout,entrance
2380,2019-09-02 14:44:00,checkout,703,LEFT,dairy
2381,2019-09-02 14:43:00,dairy,704,drinks,entrance
2382,2019-09-02 14:44:00,drinks,704,spices,dairy
2383,2019-09-02 14:45:00,spices,704,drinks,drinks
2384,2019-09-02 14:46:00,drinks,704,checkout,spices
2385,2019-09-02 14:47:00,checkout,704,LEFT,drinks
2386,2019-09-02 14:43:00,spices,705,fruit,entrance
2387,2019-09-02 14:44:00,fruit,705,checkout,spices
2388,2019-09-02 14:45:00,checkout,705,LEFT,fruit
2389,2019-09-02 14:43:00,dairy,706,fruit,entrance
2390,2019-09-02 14:45:00,fruit,706,checkout,dairy
2391,2019-09-02 14:53:00,checkout,706,LEFT,fruit
2392,2019-09-02 14:43:00,drinks,707,checkout,entrance
2393,2019-09-02 14:44:00,checkout,707,LEFT,drinks
2394,2019-09-02 14:43:00,spices,708,checkout,entrance
2395,2019-09-02 14:44:00,checkout,708,LEFT,spices
2396,2019-09-02 14:43:00,dairy,709,spices,entrance
2397,2019-09-02 14:48:00,spices,709,dairy,dairy
2398,2019-09-02 14:53:00,dairy,709,checkout,spices
2399,2019-09-02 14:55:00,checkout,709,LEFT,dairy
2400,2019-09-02 14:44:00,drinks,710,dairy,entrance
2401,2019-09-02 14:51:00,dairy,710,drinks,drinks
2402,2019-09-02 14:52:00,drinks,710,fruit,dairy
2403,2019-09-02 14:53:00,fruit,710,checkout,drinks
2404,2019-09-02 14:56:00,checkout,710,LEFT,fruit
2405,2019-09-02 14:45:00,dairy,711,spices,entrance
2406,2019-09-02 14:51:00,spices,711,drinks,dairy
2407,2019-09-02 14:52:00,drinks,711,checkout,spices
2408,2019-09-02 14:53:00,checkout,711,LEFT,drinks
2409,2019-09-02 14:45:00,spices,712,drinks,entrance
2410,2019-09-02 14:47:00,drinks,712,checkout,spices
2411,2019-09-02 14:50:00,checkout,712,LEFT,drinks
2412,2019-09-02 14:45:00,fruit,713,drinks,entrance
2413,2019-09-02 14:47:00,drinks,713,checkout,fruit
2414,2019-09-02 14:53:00,checkout,713,LEFT,drinks
2415,2019-09-02 14:45:00,spices,714,dairy,entrance
2416,2019-09-02 14:49:00,dairy,714,drinks,spices
2417,2019-09-02 14:54:00,drinks,714,checkout,dairy
2418,2019-09-02 14:55:00,checkout,714,LEFT,drinks
2419,2019-09-02 14:47:00,spices,715,drinks,entrance
2420,2019-09-02 14:48:00,drinks,715,fruit,spices
2421,2019-09-02 14:49:00,fruit,715,checkout,drinks
2422,2019-09-02 14:53:00,checkout,715,LEFT,fruit
2423,2019-09-02 14:47:00,fruit,716,checkout,entrance
2424,2019-09-02 14:49:00,checkout,716,LEFT,fruit
2425,2019-09-02 14:47:00,dairy,717,checkout,entrance
2426,2019-09-02 14:49:00,checkout,717,LEFT,dairy
2427,2019-09-02 14:53:00,spices,718,fruit,entrance
2428,2019-09-02 14:55:00,fruit,718,checkout,spices
2429,2019-09-02 14:56:00,checkout,718,LEFT,fruit
2430,2019-09-02 14:53:00,spices,719,drinks,entrance
2431,2019-09-02 14:56:00,drinks,719,spices,spices
2432,2019-09-02 14:57:00,spices,719,drinks,drinks
2433,2019-09-02 14:58:00,drinks,719,spices,spices
2434,2019-09-02 14:59:00,spices,719,checkout,drinks
2435,2019-09-02 15:00:00,checkout,719,LEFT,spices
2436,2019-09-02 14:54:00,spices,720,drinks,entrance
2437,2019-09-02 14:55:00,drinks,720,fruit,spices
2438,2019-09-02 14:56:00,fruit,720,dairy,drinks
2439,2019-09-02 14:57:00,dairy,720,fruit,fruit
2440,2019-09-02 14:59:00,fruit,720,dairy,dairy
2441,2019-09-02 15:00:00,dairy,720,checkout,fruit
2442,2019-09-02 15:23:00,checkout,720,LEFT,dairy
2443,2019-09-02 14:56:00,fruit,721,spices,entrance
2444,2019-09-02 14:58:00,spices,721,drinks,fruit
2445,2019-09-02 14:59:00,drinks,721,checkout,spices
2446,2019-09-02 15:01:00,checkout,721,LEFT,drinks
2447,2019-09-02 14:56:00,fruit,722,spices,entrance
2448,2019-09-02 14:59:00,spices,722,checkout,fruit
2449,2019-09-02 15:00:00,checkout,722,LEFT,spices
2450,2019-09-02 14:58:00,dairy,723,drinks,entrance
2451,2019-09-02 14:59:00,drinks,723,spices,dairy
2452,2019-09-02 15:00:00,spices,723,dairy,drinks
2453,2019-09-02 15:01:00,dairy,723,spices,spices
2454,2019-09-02 15:02:00,spices,723,drinks,dairy
2455,2019-09-02 15:11:00,drinks,723,checkout,spices
2456,2019-09-02 15:20:00,checkout,723,LEFT,drinks
2457,2019-09-02 15:00:00,fruit,724,spices,entrance
2458,2019-09-02 15:05:00,spices,724,fruit,fruit
2459,2019-09-02 15:06:00,fruit,724,drinks,spices
2460,2019-09-02 15:10:00,drinks,724,fruit,fruit
2461,2019-09-02 15:14:00,fruit,724,checkout,drinks
2462,2019-09-02 15:15:00,checkout,724,LEFT,fruit
2463,2019-09-02 15:00:00,dairy,725,checkout,entrance
2464,2019-09-02 15:05:00,checkout,725,LEFT,dairy
2465,2019-09-02 15:00:00,dairy,726,fruit,entrance
2466,2019-09-02 15:03:00,fruit,726,checkout,dairy
2467,2019-09-02 15:07:00,checkout,726,LEFT,fruit
2468,2019-09-02 15:00:00,spices,727,dairy,entrance
2469,2019-09-02 15:06:00,dairy,727,spices,spices
2470,2019-09-02 15:07:00,spices,727,checkout,dairy
2471,2019-09-02 15:08:00,checkout,727,LEFT,spices
2472,2019-09-02 15:00:00,fruit,728,checkout,entrance
2473,2019-09-02 15:01:00,checkout,728,LEFT,fruit
2474,2019-09-02 15:01:00,drinks,729,fruit,entrance
2475,2019-09-02 15:02:00,fruit,729,dairy,drinks
2476,2019-09-02 15:04:00,dairy,729,fruit,fruit
2477,2019-09-02 15:07:00,fruit,729,checkout,dairy
2478,2019-09-02 15:08:00,checkout,729,LEFT,fruit
2479,2019-09-02 15:02:00,spices,730,dairy,entrance
2480,2019-09-02 15:04:00,dairy,730,checkout,spices
2481,2019-09-02 15:05:00,checkout,730,LEFT,dairy
2482,2019-09-02 15:02:00,fruit,731,checkout,entrance
2483,2019-09-02 15:09:00,checkout,731,LEFT,fruit
2484,2019-09-02 15:02:00,dairy,732,drinks,entrance
2485,2019-09-02 15:03:00,drinks,732,spices,dairy
2486,2019-09-02 15:09:00,spices,732,fruit,drinks
2487,2019-09-02 15:10:00,fruit,732,checkout,spices
2488,2019-09-02 15:13:00,checkout,732,LEFT,fruit
2489,2019-09-02 15:02:00,fruit,733,checkout,entrance
2490,2019-09-02 15:03:00,checkout,733,LEFT,fruit
2491,2019-09-02 15:04:00,dairy,734,drinks,entrance
2492,2019-09-02 15:10:00,drinks,734,checkout,dairy
2493,2019-09-02 15:12:00,checkout,734,LEFT,drinks
2494,2019-09-02 15:04:00,dairy,735,checkout,entrance
2495,2019-09-02 15:05:00,checkout,735,LEFT,dairy
2496,2019-09-02 15:04:00,dairy,736,drinks,entrance
2497,2019-09-02 15:13:00,drinks,736,spices,dairy
2498,2019-09-02 15:16:00,spices,736,dairy,drinks
2499,2019-09-02 15:18:00,dairy,736,checkout,spices
2500,2019-09-02 15:19:00,checkout,736,LEFT,dairy
2501,2019-09-02 15:05:00,fruit,737,checkout,entrance
2502,2019-09-02 15:07:00,checkout,737,LEFT,fruit
2503,2019-09-02 15:05:00,dairy,738,checkout,entrance
2504,2019-09-02 15:07:00,checkout,738,LEFT,dairy
2505,2019-09-02 15:07:00,fruit,739,checkout,entrance
2506,2019-09-02 15:08:00,checkout,739,LEFT,fruit
2507,2019-09-02 15:07:00,fruit,740,checkout,entrance
2508,2019-09-02 15:14:00,checkout,740,LEFT,fruit
2509,2019-09-02 15:07:00,fruit,741,spices,entrance
2510,2019-09-02 15:09:00,spices,741,drinks,fruit
2511,2019-09-02 15:10:00,drinks,741,checkout,spices
2512,2019-09-02 15:11:00,checkout,741,LEFT,drinks
2513,2019-09-02 15:08:00,spices,742,dairy,entrance
2514,2019-09-02 15:09:00,dairy,742,checkout,spices
2515,2019-09-02 15:15:00,checkout,742,LEFT,dairy
2516,2019-09-02 15:08:00,dairy,743,fruit,entrance
2517,2019-09-02 15:11:00,fruit,743,dairy,dairy
2518,2019-09-02 15:15:00,dairy,743,checkout,fruit
2519,2019-09-02 15:26:00,checkout,743,LEFT,dairy
2520,2019-09-02 15:09:00,dairy,744,checkout,entrance
2521,2019-09-02 15:14:00,checkout,744,LEFT,dairy
2522,2019-09-02 15:09:00,drinks,745,checkout,entrance
2523,2019-09-02 15:12:00,checkout,745,LEFT,drinks
2524,2019-09-02 15:09:00,fruit,746,spices,entrance
2525,2019-09-02 15:11:00,spices,746,checkout,fruit
2526,2019-09-02 15:13:00,checkout,746,LEFT,spices
2527,2019-09-02 15:10:00,spices,747,drinks,entrance
2528,2019-09-02 15:11:00,drinks,747,checkout,spices
2529,2019-09-02 15:15:00,checkout,747,LEFT,drinks
2530,2019-09-02 15:10:00,fruit,748,dairy,entrance
2531,2019-09-02 15:16:00,dairy,748,checkout,fruit
2532,2019-09-02 15:22:00,checkout,748,LEFT,dairy
2533,2019-09-02 15:10:00,spices,749,drinks,entrance
2534,2019-09-02 15:11:00,drinks,749,checkout,spices
2535,2019-09-02 15:14:00,checkout,749,LEFT,drinks
2536,2019-09-02 15:11:00,dairy,750,checkout,entrance
2537,2019-09-02 15:13:00,checkout,750,LEFT,dairy
2538,2019-09-02 15:11:00,drinks,751,fruit,entrance
2539,2019-09-02 15:12:00,fruit,751,dairy,drinks
2540,2019-09-02 15:15:00,dairy,751,spices,fruit
2541,2019-09-02 15:17:00,spices,751,drinks,dairy
2542,2019-09-02 15:19:00,drinks,751,checkout,spices
2543,2019-09-02 15:21:00,checkout,751,LEFT,drinks
2544,2019-09-02 15:11:00,fruit,752,dairy,entrance
2545,2019-09-02 15:17:00,dairy,752,fruit,fruit
2546,2019-09-02 15:18:00,fruit,752,dairy,dairy
2547,2019-09-02 15:24:00,dairy,752,drinks,fruit
2548,2019-09-02 15:28:00,drinks,752,fruit,dairy
2549,2019-09-02 15:30:00,fruit,752,checkout,drinks
2550,2019-09-02 15:32:00,checkout,752,LEFT,fruit
2551,2019-09-02 15:12:00,dairy,753,fruit,entrance
2552,2019-09-02 15:14:00,fruit,753,checkout,dairy
2553,2019-09-02 15:18:00,checkout,753,LEFT,fruit
2554,2019-09-02 15:12:00,dairy,754,spices,entrance
2555,2019-09-02 15:16:00,spices,754,drinks,dairy
2556,2019-09-02 15:17:00,drinks,754,spices,spices
2557,2019-09-02 15:19:00,spices,754,fruit,drinks
2558,2019-09-02 15:21:00,fruit,754,checkout,spices
2559,2019-09-02 15:23:00,checkout,754,LEFT,fruit
2560,2019-09-02 15:12:00,spices,755,fruit,entrance
2561,2019-09-02 15:14:00,fruit,755,checkout,spices
2562,2019-09-02 15:17:00,checkout,755,LEFT,fruit
2563,2019-09-02 15:12:00,dairy,756,checkout,entrance
2564,2019-09-02 15:17:00,checkout,756,LEFT,dairy
2565,2019-09-02 15:13:00,fruit,757,checkout,entrance
2566,2019-09-02 15:19:00,checkout,757,LEFT,fruit
2567,2019-09-02 15:13:00,dairy,758,checkout,entrance
2568,2019-09-02 15:16:00,checkout,758,LEFT,dairy
2569,2019-09-02 15:13:00,drinks,759,fruit,entrance
2570,2019-09-02 15:15:00,fruit,759,checkout,drinks
2571,2019-09-02 15:16:00,checkout,759,LEFT,fruit
2572,2019-09-02 15:14:00,fruit,760,dairy,entrance
2573,2019-09-02 15:17:00,dairy,760,drinks,fruit
2574,2019-09-02 15:28:00,drinks,760,spices,dairy
2575,2019-09-02 15:29:00,spices,760,fruit,drinks
2576,2019-09-02 15:30:00,fruit,760,drinks,spices
2577,2019-09-02 15:32:00,drinks,760,spices,fruit
2578,2019-09-02 15:33:00,spices,760,drinks,drinks
2579,2019-09-02 15:34:00,drinks,760,checkout,spices
2580,2019-09-02 15:35:00,checkout,760,LEFT,drinks
2581,2019-09-02 15:14:00,spices,761,dairy,entrance
2582,2019-09-02 15:19:00,dairy,761,checkout,spices
2583,2019-09-02 15:20:00,checkout,761,LEFT,dairy
2584,2019-09-02 15:14:00,spices,762,drinks,entrance
2585,2019-09-02 15:15:00,drinks,762,spices,spices
2586,2019-09-02 15:16:00,spices,762,dairy,drinks
2587,2019-09-02 15:18:00,dairy,762,drinks,spices
2588,2019-09-02 15:23:00,drinks,762,spices,dairy
2589,2019-09-02 15:24:00,spices,762,dairy,drinks
2590,2019-09-02 15:25:00,dairy,762,drinks,spices
2591,2019-09-02 15:27:00,drinks,762,fruit,dairy
2592,2019-09-02 15:28:00,fruit,762,dairy,drinks
2593,2019-09-02 15:33:00,dairy,762,spices,fruit
2594,2019-09-02 15:34:00,spices,762,checkout,dairy
2595,2019-09-02 15:35:00,checkout,762,LEFT,spices
2596,2019-09-02 15:18:00,spices,763,fruit,entrance
2597,2019-09-02 15:19:00,fruit,763,dairy,spices
2598,2019-09-02 15:21:00,dairy,763,fruit,fruit
2599,2019-09-02 15:22:00,fruit,763,drinks,dairy
2600,2019-09-02 15:27:00,drinks,763,checkout,fruit
2601,2019-09-02 15:31:00,checkout,763,LEFT,drinks
2602,2019-09-02 15:18:00,fruit,764,checkout,entrance
2603,2019-09-02 15:22:00,checkout,764,LEFT,fruit
2604,2019-09-02 15:19:00,dairy,765,drinks,entrance
2605,2019-09-02 15:22:00,drinks,765,fruit,dairy
2606,2019-09-02 15:24:00,fruit,765,checkout,drinks
2607,2019-09-02 15:27:00,checkout,765,LEFT,fruit
2608,2019-09-02 15:20:00,drinks,766,checkout,entrance
2609,2019-09-02 15:21:00,checkout,766,LEFT,drinks
2610,2019-09-02 15:20:00,fruit,767,spices,entrance
2611,2019-09-02 15:22:00,spices,767,dairy,fruit
2612,2019-09-02 15:23:00,dairy,767,spices,spices
2613,2019-09-02 15:35:00,spices,767,fruit,dairy
2614,2019-09-02 15:36:00,fruit,767,spices,spices
2615,2019-09-02 15:40:00,spices,767,fruit,fruit
2616,2019-09-02 15:41:00,fruit,767,spices,spices
2617,2019-09-02 15:43:00,spices,767,dairy,fruit
2618,2019-09-02 15:44:00,dairy,767,checkout,spices
2619,2019-09-02 15:51:00,checkout,767,LEFT,dairy
2620,2019-09-02 15:21:00,fruit,768,checkout,entrance
2621,2019-09-02 15:22:00,checkout,768,LEFT,fruit
2622,2019-09-02 15:21:00,dairy,769,drinks,entrance
2623,2019-09-02 15:26:00,drinks,769,fruit,dairy
2624,2019-09-02 15:27:00,fruit,769,spices,drinks
2625,2019-09-02 15:28:00,spices,769,checkout,fruit
2626,2019-09-02 15:30:00,checkout,769,LEFT,spices
2627,2019-09-02 15:23:00,dairy,770,spices,entrance
2628,2019-09-02 15:27:00,spices,770,dairy,dairy
2629,2019-09-02 15:28:00,dairy,770,fruit,spices
2630,2019-09-02 15:29:00,fruit,770,checkout,dairy
2631,2019-09-02 15:31:00,checkout,770,LEFT,fruit
2632,2019-09-02 15:23:00,fruit,771,checkout,entrance
2633,2019-09-02 15:25:00,checkout,771,LEFT,fruit
2634,2019-09-02 15:23:00,fruit,772,drinks,entrance
2635,2019-09-02 15:26:00,drinks,772,fruit,fruit
2636,2019-09-02 15:30:00,fruit,772,dairy,drinks
2637,2019-09-02 15:34:00,dairy,772,fruit,fruit
2638,2019-09-02 15:37:00,fruit,772,checkout,dairy
2639,2019-09-02 15:42:00,checkout,772,LEFT,fruit
2640,2019-09-02 15:24:00,fruit,773,checkout,entrance
2641,2019-09-02 15:25:00,checkout,773,LEFT,fruit
2642,2019-09-02 15:24:00,fruit,774,checkout,entrance
2643,2019-09-02 15:30:00,checkout,774,LEFT,fruit
2644,2019-09-02 15:24:00,fruit,775,checkout,entrance
2645,2019-09-02 15:29:00,checkout,775,LEFT,fruit
2646,2019-09-02 15:24:00,fruit,776,spices,entrance
2647,2019-09-02 15:26:00,spices,776,drinks,fruit
2648,2019-09-02 15:27:00,drinks,776,checkout,spices
2649,2019-09-02 15:29:00,checkout,776,LEFT,drinks
2650,2019-09-02 15:24:00,fruit,777,checkout,entrance
2651,2019-09-02 15:25:00,checkout,777,LEFT,fruit
2652,2019-09-02 15:26:00,dairy,778,spices,entrance
2653,2019-09-02 15:31:00,spices,778,drinks,dairy
2654,2019-09-02 15:32:00,drinks,778,checkout,spices
2655,2019-09-02 15:37:00,checkout,778,LEFT,drinks
2656,2019-09-02 15:26:00,fruit,779,checkout,entrance
2657,2019-09-02 15:27:00,checkout,779,LEFT,fruit
2658,2019-09-02 15:26:00,dairy,780,spices,entrance
2659,2019-09-02 15:28:00,spices,780,drinks,dairy
2660,2019-09-02 15:29:00,drinks,780,checkout,spices
2661,2019-09-02 15:30:00,checkout,780,LEFT,drinks
2662,2019-09-02 15:28:00,fruit,781,dairy,entrance
2663,2019-09-02 15:33:00,dairy,781,checkout,fruit
2664,2019-09-02 15:35:00,checkout,781,LEFT,dairy
