,timestamp,cx_id,location,next_loc,prev_loc
7666,2019-09-03 16:30:00,2286,fruit,checkout,entrance
7667,2019-09-03 16:31:00,2286,checkout,LEFT,fruit
7668,2019-09-03 16:31:00,2287,drinks,dairy,entrance
7669,2019-09-03 16:37:00,2287,dairy,drinks,drinks
7670,2019-09-03 16:38:00,2287,drinks,checkout,dairy
7671,2019-09-03 16:40:00,2287,checkout,LEFT,drinks
7672,2019-09-03 16:31:00,2288,fruit,checkout,entrance
7673,2019-09-03 16:34:00,2288,checkout,LEFT,fruit
7674,2019-09-03 16:32:00,2289,fruit,drinks,entrance
7675,2019-09-03 16:41:00,2289,drinks,checkout,fruit
7676,2019-09-03 16:47:00,2289,checkout,LEFT,drinks
7677,2019-09-03 16:32:00,2290,fruit,spices,entrance
7678,2019-09-03 16:33:00,2290,spices,checkout,fruit
7679,2019-09-03 16:34:00,2290,checkout,LEFT,spices
7680,2019-09-03 16:32:00,2291,dairy,checkout,entrance
7681,2019-09-03 16:33:00,2291,checkout,LEFT,dairy
7682,2019-09-03 16:32:00,2292,dairy,checkout,entrance
7683,2019-09-03 16:34:00,2292,checkout,LEFT,dairy
7684,2019-09-03 16:33:00,2293,spices,fruit,entrance
7685,2019-09-03 16:36:00,2293,fruit,checkout,spices
7686,2019-09-03 16:38:00,2293,checkout,LEFT,fruit
7687,2019-09-03 16:33:00,2294,spices,dairy,entrance
7688,2019-09-03 16:35:00,2294,dairy,fruit,spices
7689,2019-09-03 16:38:00,2294,fruit,checkout,dairy
7690,2019-09-03 16:39:00,2294,checkout,LEFT,fruit
7691,2019-09-03 16:33:00,2295,fruit,dairy,entrance
7692,2019-09-03 16:34:00,2295,dairy,checkout,fruit
7693,2019-09-03 16:35:00,2295,checkout,LEFT,dairy
7694,2019-09-03 16:33:00,2296,fruit,dairy,entrance
7695,2019-09-03 16:38:00,2296,dairy,checkout,fruit
7696,2019-09-03 16:40:00,2296,checkout,LEFT,dairy
7697,2019-09-03 16:33:00,2297,fruit,dairy,entrance
7698,2019-09-03 16:34:00,2297,dairy,checkout,fruit
7699,2019-09-03 16:36:00,2297,checkout,LEFT,dairy
7700,2019-09-03 16:36:00,2298,dairy,drinks,entrance
7701,2019-09-03 16:37:00,2298,drinks,spices,dairy
7702,2019-09-03 16:38:00,2298,spices,drinks,drinks
7703,2019-09-03 16:39:00,2298,drinks,checkout,spices
7704,2019-09-03 16:44:00,2298,checkout,LEFT,drinks
7705,2019-09-03 16:36:00,2299,dairy,spices,entrance
7706,2019-09-03 16:37:00,2299,spices,dairy,dairy
7707,2019-09-03 16:38:00,2299,dairy,fruit,spices
7708,2019-09-03 16:43:00,2299,fruit,drinks,dairy
7709,2019-09-03 16:45:00,2299,drinks,fruit,fruit
7710,2019-09-03 16:47:00,2299,fruit,dairy,drinks
7711,2019-09-03 16:48:00,2299,dairy,checkout,fruit
7712,2019-09-03 16:50:00,2299,checkout,LEFT,dairy
7713,2019-09-03 16:39:00,2300,spices,checkout,entrance
7714,2019-09-03 16:41:00,2300,checkout,LEFT,spices
7715,2019-09-03 16:39:00,2301,fruit,dairy,entrance
7716,2019-09-03 16:42:00,2301,dairy,checkout,fruit
7717,2019-09-03 16:44:00,2301,checkout,LEFT,dairy
7718,2019-09-03 16:39:00,2302,fruit,checkout,entrance
7719,2019-09-03 16:40:00,2302,checkout,LEFT,fruit
7720,2019-09-03 16:39:00,2303,fruit,checkout,entrance
7721,2019-09-03 16:41:00,2303,checkout,LEFT,fruit
7722,2019-09-03 16:41:00,2304,fruit,dairy,entrance
7723,2019-09-03 16:44:00,2304,dairy,spices,fruit
7724,2019-09-03 16:57:00,2304,spices,drinks,dairy
7725,2019-09-03 16:58:00,2304,drinks,fruit,spices
7726,2019-09-03 17:01:00,2304,fruit,checkout,drinks
7727,2019-09-03 17:03:00,2304,checkout,LEFT,fruit
7728,2019-09-03 16:41:00,2305,spices,fruit,entrance
7729,2019-09-03 16:42:00,2305,fruit,dairy,spices
7730,2019-09-03 16:43:00,2305,dairy,fruit,fruit
7731,2019-09-03 16:45:00,2305,fruit,spices,dairy
7732,2019-09-03 16:47:00,2305,spices,fruit,fruit
7733,2019-09-03 16:48:00,2305,fruit,dairy,spices
7734,2019-09-03 16:51:00,2305,dairy,drinks,fruit
7735,2019-09-03 16:56:00,2305,drinks,checkout,dairy
7736,2019-09-03 16:58:00,2305,checkout,LEFT,drinks
7737,2019-09-03 16:41:00,2306,dairy,checkout,entrance
7738,2019-09-03 16:43:00,2306,checkout,LEFT,dairy
7739,2019-09-03 16:41:00,2307,spices,checkout,entrance
7740,2019-09-03 16:42:00,2307,checkout,LEFT,spices
7741,2019-09-03 16:42:00,2308,fruit,spices,entrance
7742,2019-09-03 16:43:00,2308,spices,drinks,fruit
7743,2019-09-03 16:45:00,2308,drinks,fruit,spices
7744,2019-09-03 16:46:00,2308,fruit,checkout,drinks
7745,2019-09-03 16:47:00,2308,checkout,LEFT,fruit
7746,2019-09-03 16:42:00,2309,fruit,drinks,entrance
7747,2019-09-03 16:44:00,2309,drinks,fruit,fruit
7748,2019-09-03 16:45:00,2309,fruit,checkout,drinks
7749,2019-09-03 16:47:00,2309,checkout,LEFT,fruit
7750,2019-09-03 16:42:00,2310,dairy,checkout,entrance
7751,2019-09-03 16:43:00,2310,checkout,LEFT,dairy
7752,2019-09-03 16:42:00,2311,spices,dairy,entrance
7753,2019-09-03 16:43:00,2311,dairy,spices,spices
7754,2019-09-03 16:44:00,2311,spices,drinks,dairy
7755,2019-09-03 16:45:00,2311,drinks,checkout,spices
7756,2019-09-03 16:52:00,2311,checkout,LEFT,drinks
7757,2019-09-03 16:42:00,2312,dairy,checkout,entrance
7758,2019-09-03 16:46:00,2312,checkout,LEFT,dairy
7759,2019-09-03 16:43:00,2313,drinks,checkout,entrance
7760,2019-09-03 16:45:00,2313,checkout,LEFT,drinks
7761,2019-09-03 16:43:00,2314,spices,drinks,entrance
7762,2019-09-03 16:45:00,2314,drinks,checkout,spices
7763,2019-09-03 16:47:00,2314,checkout,LEFT,drinks
7764,2019-09-03 16:43:00,2315,spices,dairy,entrance
7765,2019-09-03 16:44:00,2315,dairy,checkout,spices
7766,2019-09-03 16:49:00,2315,checkout,LEFT,dairy
7767,2019-09-03 16:43:00,2316,fruit,drinks,entrance
7768,2019-09-03 16:51:00,2316,drinks,spices,fruit
7769,2019-09-03 16:55:00,2316,spices,dairy,drinks
7770,2019-09-03 16:59:00,2316,dairy,spices,spices
7771,2019-09-03 17:03:00,2316,spices,checkout,dairy
7772,2019-09-03 17:05:00,2316,checkout,LEFT,spices
7773,2019-09-03 16:44:00,2317,drinks,checkout,entrance
7774,2019-09-03 16:47:00,2317,checkout,LEFT,drinks
7775,2019-09-03 16:44:00,2318,dairy,spices,entrance
7776,2019-09-03 16:50:00,2318,spices,checkout,dairy
7777,2019-09-03 16:51:00,2318,checkout,LEFT,spices
7778,2019-09-03 16:45:00,2319,fruit,dairy,entrance
7779,2019-09-03 16:49:00,2319,dairy,checkout,fruit
7780,2019-09-03 16:50:00,2319,checkout,LEFT,dairy
7781,2019-09-03 16:45:00,2320,dairy,checkout,entrance
7782,2019-09-03 16:48:00,2320,checkout,LEFT,dairy
7783,2019-09-03 16:45:00,2321,fruit,checkout,entrance
7784,2019-09-03 16:48:00,2321,checkout,LEFT,fruit
7785,2019-09-03 16:46:00,2322,fruit,spices,entrance
7786,2019-09-03 16:50:00,2322,spices,dairy,fruit
7787,2019-09-03 16:52:00,2322,dairy,drinks,spices
7788,2019-09-03 16:55:00,2322,drinks,checkout,dairy
7789,2019-09-03 16:56:00,2322,checkout,LEFT,drinks
7790,2019-09-03 16:49:00,2323,fruit,checkout,entrance
7791,2019-09-03 16:55:00,2323,checkout,LEFT,fruit
7792,2019-09-03 16:49:00,2324,dairy,spices,entrance
7793,2019-09-03 16:52:00,2324,spices,dairy,dairy
7794,2019-09-03 16:53:00,2324,dairy,spices,spices
7795,2019-09-03 17:01:00,2324,spices,dairy,dairy
7796,2019-09-03 17:03:00,2324,dairy,fruit,spices
7797,2019-09-03 17:06:00,2324,fruit,dairy,dairy
7798,2019-09-03 17:10:00,2324,dairy,fruit,fruit
7799,2019-09-03 17:12:00,2324,fruit,dairy,dairy
7800,2019-09-03 17:13:00,2324,dairy,fruit,fruit
7801,2019-09-03 17:15:00,2324,fruit,checkout,dairy
7802,2019-09-03 17:16:00,2324,checkout,LEFT,fruit
7803,2019-09-03 16:49:00,2325,spices,dairy,entrance
7804,2019-09-03 16:50:00,2325,dairy,spices,spices
7805,2019-09-03 16:51:00,2325,spices,drinks,dairy
7806,2019-09-03 16:52:00,2325,drinks,spices,spices
7807,2019-09-03 16:54:00,2325,spices,drinks,drinks
7808,2019-09-03 16:57:00,2325,drinks,checkout,spices
7809,2019-09-03 17:01:00,2325,checkout,LEFT,drinks
7810,2019-09-03 16:50:00,2326,fruit,checkout,entrance
7811,2019-09-03 16:58:00,2326,checkout,LEFT,fruit
7812,2019-09-03 16:50:00,2327,fruit,drinks,entrance
7813,2019-09-03 16:55:00,2327,drinks,checkout,fruit
7814,2019-09-03 16:56:00,2327,checkout,LEFT,drinks
7815,2019-09-03 16:50:00,2328,fruit,checkout,entrance
7816,2019-09-03 16:51:00,2328,checkout,LEFT,fruit
7817,2019-09-03 16:50:00,2329,dairy,checkout,entrance
7818,2019-09-03 16:51:00,2329,checkout,LEFT,dairy
7819,2019-09-03 16:50:00,2330,fruit,checkout,entrance
7820,2019-09-03 16:53:00,2330,checkout,LEFT,fruit
7821,2019-09-03 16:50:00,2331,dairy,checkout,entrance
7822,2019-09-03 16:53:00,2331,checkout,LEFT,dairy
7823,2019-09-03 16:51:00,2332,drinks,checkout,entrance
7824,2019-09-03 16:53:00,2332,checkout,LEFT,drinks
7825,2019-09-03 16:51:00,2333,spices,dairy,entrance
7826,2019-09-03 16:53:00,2333,dairy,fruit,spices
7827,2019-09-03 16:56:00,2333,fruit,checkout,dairy
7828,2019-09-03 16:57:00,2333,checkout,LEFT,fruit
7829,2019-09-03 16:52:00,2334,fruit,checkout,entrance
7830,2019-09-03 16:53:00,2334,checkout,LEFT,fruit
7831,2019-09-03 16:52:00,2335,dairy,checkout,entrance
7832,2019-09-03 16:54:00,2335,checkout,LEFT,dairy
7833,2019-09-03 16:52:00,2336,drinks,checkout,entrance
7834,2019-09-03 16:54:00,2336,checkout,LEFT,drinks
7835,2019-09-03 16:52:00,2337,fruit,checkout,entrance
7836,2019-09-03 16:56:00,2337,checkout,LEFT,fruit
7837,2019-09-03 16:53:00,2338,dairy,checkout,entrance
7838,2019-09-03 16:58:00,2338,checkout,LEFT,dairy
7839,2019-09-03 16:53:00,2339,dairy,spices,entrance
7840,2019-09-03 16:56:00,2339,spices,dairy,dairy
7841,2019-09-03 16:57:00,2339,dairy,spices,spices
7842,2019-09-03 16:58:00,2339,spices,dairy,dairy
7843,2019-09-03 17:02:00,2339,dairy,spices,spices
7844,2019-09-03 17:14:00,2339,spices,checkout,dairy
7845,2019-09-03 17:15:00,2339,checkout,LEFT,spices
7846,2019-09-03 16:53:00,2340,drinks,checkout,entrance
7847,2019-09-03 16:54:00,2340,checkout,LEFT,drinks
7848,2019-09-03 16:55:00,2341,dairy,drinks,entrance
7849,2019-09-03 16:56:00,2341,drinks,checkout,dairy
7850,2019-09-03 16:57:00,2341,checkout,LEFT,drinks
7851,2019-09-03 16:59:00,2342,dairy,drinks,entrance
7852,2019-09-03 17:00:00,2342,drinks,checkout,dairy
7853,2019-09-03 17:02:00,2342,checkout,LEFT,drinks
7854,2019-09-03 16:59:00,2343,fruit,checkout,entrance
7855,2019-09-03 17:02:00,2343,checkout,LEFT,fruit
7856,2019-09-03 17:00:00,2344,dairy,checkout,entrance
7857,2019-09-03 17:12:00,2344,checkout,LEFT,dairy
7858,2019-09-03 17:00:00,2345,dairy,spices,entrance
7859,2019-09-03 17:02:00,2345,spices,drinks,dairy
7860,2019-09-03 17:03:00,2345,drinks,spices,spices
7861,2019-09-03 17:05:00,2345,spices,dairy,drinks
7862,2019-09-03 17:06:00,2345,dairy,fruit,spices
7863,2019-09-03 17:07:00,2345,fruit,checkout,dairy
7864,2019-09-03 17:08:00,2345,checkout,LEFT,fruit
7865,2019-09-03 17:00:00,2346,fruit,checkout,entrance
7866,2019-09-03 17:03:00,2346,checkout,LEFT,fruit
7867,2019-09-03 17:01:00,2347,dairy,drinks,entrance
7868,2019-09-03 17:05:00,2347,drinks,checkout,dairy
7869,2019-09-03 17:11:00,2347,checkout,LEFT,drinks
7870,2019-09-03 17:02:00,2348,spices,checkout,entrance
7871,2019-09-03 17:03:00,2348,checkout,LEFT,spices
7872,2019-09-03 17:04:00,2349,dairy,checkout,entrance
7873,2019-09-03 17:08:00,2349,checkout,LEFT,dairy
7874,2019-09-03 17:04:00,2350,drinks,checkout,entrance
7875,2019-09-03 17:12:00,2350,checkout,LEFT,drinks
7876,2019-09-03 17:04:00,2351,dairy,fruit,entrance
7877,2019-09-03 17:07:00,2351,fruit,spices,dairy
7878,2019-09-03 17:10:00,2351,spices,drinks,fruit
7879,2019-09-03 17:11:00,2351,drinks,checkout,spices
7880,2019-09-03 17:14:00,2351,checkout,LEFT,drinks
7881,2019-09-03 17:04:00,2352,fruit,spices,entrance
7882,2019-09-03 17:06:00,2352,spices,drinks,fruit
7883,2019-09-03 17:07:00,2352,drinks,checkout,spices
7884,2019-09-03 17:10:00,2352,checkout,LEFT,drinks
7885,2019-09-03 17:05:00,2353,dairy,checkout,entrance
7886,2019-09-03 17:06:00,2353,checkout,LEFT,dairy
7887,2019-09-03 17:06:00,2354,drinks,checkout,entrance
7888,2019-09-03 17:09:00,2354,checkout,LEFT,drinks
7889,2019-09-03 17:06:00,2355,dairy,checkout,entrance
7890,2019-09-03 17:16:00,2355,checkout,LEFT,dairy
7891,2019-09-03 17:07:00,2356,fruit,spices,entrance
7892,2019-09-03 17:10:00,2356,spices,drinks,fruit
7893,2019-09-03 17:11:00,2356,drinks,spices,spices
7894,2019-09-03 17:12:00,2356,spices,drinks,drinks
7895,2019-09-03 17:13:00,2356,drinks,spices,spices
7896,2019-09-03 17:14:00,2356,spices,dairy,drinks
7897,2019-09-03 17:18:00,2356,dairy,checkout,spices
7898,2019-09-03 17:19:00,2356,checkout,LEFT,dairy
7899,2019-09-03 17:07:00,2357,dairy,drinks,entrance
7900,2019-09-03 17:13:00,2357,drinks,checkout,dairy
7901,2019-09-03 17:22:00,2357,checkout,LEFT,drinks
7902,2019-09-03 17:07:00,2358,fruit,dairy,entrance
7903,2019-09-03 17:08:00,2358,dairy,checkout,fruit
7904,2019-09-03 17:17:00,2358,checkout,LEFT,dairy
7905,2019-09-03 17:07:00,2359,dairy,fruit,entrance
7906,2019-09-03 17:22:00,2359,fruit,spices,dairy
7907,2019-09-03 17:23:00,2359,spices,dairy,fruit
7908,2019-09-03 17:24:00,2359,dairy,spices,spices
7909,2019-09-03 17:29:00,2359,spices,checkout,dairy
7910,2019-09-03 17:30:00,2359,checkout,LEFT,spices
7911,2019-09-03 17:07:00,2360,spices,fruit,entrance
7912,2019-09-03 17:10:00,2360,fruit,checkout,spices
7913,2019-09-03 17:13:00,2360,checkout,LEFT,fruit
7914,2019-09-03 17:08:00,2361,fruit,checkout,entrance
7915,2019-09-03 17:09:00,2361,checkout,LEFT,fruit
7916,2019-09-03 17:08:00,2362,spices,checkout,entrance
7917,2019-09-03 17:09:00,2362,checkout,LEFT,spices
7918,2019-09-03 17:09:00,2363,dairy,checkout,entrance
7919,2019-09-03 17:25:00,2363,checkout,LEFT,dairy
7920,2019-09-03 17:09:00,2364,dairy,drinks,entrance
7921,2019-09-03 17:11:00,2364,drinks,fruit,dairy
7922,2019-09-03 17:12:00,2364,fruit,dairy,drinks
7923,2019-09-03 17:13:00,2364,dairy,drinks,fruit
7924,2019-09-03 17:16:00,2364,drinks,spices,dairy
7925,2019-09-03 17:19:00,2364,spices,checkout,drinks
7926,2019-09-03 17:20:00,2364,checkout,LEFT,spices
7927,2019-09-03 17:09:00,2365,dairy,spices,entrance
7928,2019-09-03 17:16:00,2365,spices,drinks,dairy
7929,2019-09-03 17:17:00,2365,drinks,checkout,spices
7930,2019-09-03 17:18:00,2365,checkout,LEFT,drinks
7931,2019-09-03 17:09:00,2366,spices,dairy,entrance
7932,2019-09-03 17:10:00,2366,dairy,checkout,spices
7933,2019-09-03 17:11:00,2366,checkout,LEFT,dairy
7934,2019-09-03 17:09:00,2367,dairy,spices,entrance
7935,2019-09-03 17:10:00,2367,spices,checkout,dairy
7936,2019-09-03 17:11:00,2367,checkout,LEFT,spices
7937,2019-09-03 17:12:00,2368,drinks,checkout,entrance
7938,2019-09-03 17:14:00,2368,checkout,LEFT,drinks
7939,2019-09-03 17:13:00,2369,fruit,checkout,entrance
7940,2019-09-03 17:14:00,2369,checkout,LEFT,fruit
7941,2019-09-03 17:13:00,2370,dairy,checkout,entrance
7942,2019-09-03 17:16:00,2370,checkout,LEFT,dairy
7943,2019-09-03 17:13:00,2371,spices,checkout,entrance
7944,2019-09-03 17:15:00,2371,checkout,LEFT,spices
7945,2019-09-03 17:13:00,2372,spices,dairy,entrance
7946,2019-09-03 17:15:00,2372,dairy,checkout,spices
7947,2019-09-03 17:18:00,2372,checkout,LEFT,dairy
7948,2019-09-03 17:13:00,2373,dairy,fruit,entrance
7949,2019-09-03 17:17:00,2373,fruit,dairy,dairy
7950,2019-09-03 17:19:00,2373,dairy,checkout,fruit
7951,2019-09-03 17:22:00,2373,checkout,LEFT,dairy
7952,2019-09-03 17:14:00,2374,fruit,drinks,entrance
7953,2019-09-03 17:16:00,2374,drinks,fruit,fruit
7954,2019-09-03 17:18:00,2374,fruit,checkout,drinks
7955,2019-09-03 17:19:00,2374,checkout,LEFT,fruit
7956,2019-09-03 17:15:00,2375,fruit,checkout,entrance
7957,2019-09-03 17:16:00,2375,checkout,LEFT,fruit
7958,2019-09-03 17:15:00,2376,dairy,fruit,entrance
7959,2019-09-03 17:16:00,2376,fruit,checkout,dairy
7960,2019-09-03 17:18:00,2376,checkout,LEFT,fruit
7961,2019-09-03 17:15:00,2377,dairy,checkout,entrance
7962,2019-09-03 17:18:00,2377,checkout,LEFT,dairy
7963,2019-09-03 17:15:00,2378,fruit,checkout,entrance
7964,2019-09-03 17:17:00,2378,checkout,LEFT,fruit
7965,2019-09-03 17:16:00,2379,drinks,checkout,entrance
7966,2019-09-03 17:19:00,2379,checkout,LEFT,drinks
7967,2019-09-03 17:16:00,2380,fruit,checkout,entrance
7968,2019-09-03 17:18:00,2380,checkout,LEFT,fruit
7969,2019-09-03 17:16:00,2381,fruit,checkout,entrance
7970,2019-09-03 17:17:00,2381,checkout,LEFT,fruit
7971,2019-09-03 17:17:00,2382,fruit,spices,entrance
7972,2019-09-03 17:23:00,2382,spices,dairy,fruit
7973,2019-09-03 17:24:00,2382,dairy,checkout,spices
7974,2019-09-03 17:28:00,2382,checkout,LEFT,dairy
7975,2019-09-03 17:18:00,2383,fruit,spices,entrance
7976,2019-09-03 17:20:00,2383,spices,checkout,fruit
7977,2019-09-03 17:21:00,2383,checkout,LEFT,spices
7978,2019-09-03 17:21:00,2384,fruit,checkout,entrance
7979,2019-09-03 17:24:00,2384,checkout,LEFT,fruit
7980,2019-09-03 17:21:00,2385,dairy,fruit,entrance
7981,2019-09-03 17:25:00,2385,fruit,drinks,dairy
7982,2019-09-03 17:28:00,2385,drinks,checkout,fruit
7983,2019-09-03 17:30:00,2385,checkout,LEFT,drinks
7984,2019-09-03 17:25:00,2386,dairy,fruit,entrance
7985,2019-09-03 17:28:00,2386,fruit,dairy,dairy
7986,2019-09-03 17:31:00,2386,dairy,spices,fruit
7987,2019-09-03 17:33:00,2386,spices,checkout,dairy
7988,2019-09-03 17:34:00,2386,checkout,LEFT,spices
7989,2019-09-03 17:25:00,2387,dairy,checkout,entrance
7990,2019-09-03 17:31:00,2387,checkout,LEFT,dairy
7991,2019-09-03 17:25:00,2388,dairy,fruit,entrance
7992,2019-09-03 17:28:00,2388,fruit,checkout,dairy
7993,2019-09-03 17:30:00,2388,checkout,LEFT,fruit
7994,2019-09-03 17:26:00,2389,fruit,checkout,entrance
7995,2019-09-03 17:28:00,2389,checkout,LEFT,fruit
7996,2019-09-03 17:26:00,2390,spices,checkout,entrance
7997,2019-09-03 17:27:00,2390,checkout,LEFT,spices
7998,2019-09-03 17:28:00,2391,fruit,checkout,entrance
7999,2019-09-03 17:30:00,2391,checkout,LEFT,fruit
8000,2019-09-03 17:29:00,2392,fruit,checkout,entrance
8001,2019-09-03 17:30:00,2392,checkout,LEFT,fruit
8002,2019-09-03 17:31:00,2393,dairy,checkout,entrance
8003,2019-09-03 17:35:00,2393,checkout,LEFT,dairy
8004,2019-09-03 17:31:00,2394,spices,drinks,entrance
8005,2019-09-03 17:32:00,2394,drinks,fruit,spices
8006,2019-09-03 17:34:00,2394,fruit,checkout,drinks
8007,2019-09-03 17:38:00,2394,checkout,LEFT,fruit
8008,2019-09-03 17:31:00,2395,spices,drinks,entrance
8009,2019-09-03 17:32:00,2395,drinks,checkout,spices
8010,2019-09-03 17:34:00,2395,checkout,LEFT,drinks
8011,2019-09-03 17:31:00,2396,dairy,spices,entrance
8012,2019-09-03 17:33:00,2396,spices,drinks,dairy
8013,2019-09-03 17:34:00,2396,drinks,spices,spices
8014,2019-09-03 17:35:00,2396,spices,checkout,drinks
8015,2019-09-03 17:36:00,2396,checkout,LEFT,spices
8016,2019-09-03 17:31:00,2397,dairy,checkout,entrance
8017,2019-09-03 17:36:00,2397,checkout,LEFT,dairy
8018,2019-09-03 17:33:00,2398,fruit,drinks,entrance
8019,2019-09-03 17:39:00,2398,drinks,spices,fruit
8020,2019-09-03 17:40:00,2398,spices,fruit,drinks
8021,2019-09-03 17:42:00,2398,fruit,dairy,spices
8022,2019-09-03 17:44:00,2398,dairy,fruit,fruit
8023,2019-09-03 17:47:00,2398,fruit,dairy,dairy
8024,2019-09-03 17:48:00,2398,dairy,spices,fruit
8025,2019-09-03 17:51:00,2398,spices,fruit,dairy
8026,2019-09-03 17:54:00,2398,fruit,spices,spices
8027,2019-09-03 17:58:00,2398,spices,checkout,fruit
8028,2019-09-03 17:59:00,2398,checkout,LEFT,spices
8029,2019-09-03 17:33:00,2399,fruit,spices,entrance
8030,2019-09-03 17:36:00,2399,spices,checkout,fruit
8031,2019-09-03 17:39:00,2399,checkout,LEFT,spices
8032,2019-09-03 17:33:00,2400,fruit,checkout,entrance
8033,2019-09-03 17:36:00,2400,checkout,LEFT,fruit
8034,2019-09-03 17:37:00,2401,dairy,drinks,entrance
8035,2019-09-03 17:40:00,2401,drinks,checkout,dairy
8036,2019-09-03 17:41:00,2401,checkout,LEFT,drinks
8037,2019-09-03 17:37:00,2402,fruit,checkout,entrance
8038,2019-09-03 17:45:00,2402,checkout,LEFT,fruit
8039,2019-09-03 17:38:00,2403,fruit,checkout,entrance
8040,2019-09-03 17:39:00,2403,checkout,LEFT,fruit
8041,2019-09-03 17:38:00,2404,dairy,drinks,entrance
8042,2019-09-03 17:41:00,2404,drinks,checkout,dairy
8043,2019-09-03 17:42:00,2404,checkout,LEFT,drinks
8044,2019-09-03 17:38:00,2405,spices,dairy,entrance
8045,2019-09-03 17:39:00,2405,dairy,spices,spices
8046,2019-09-03 17:45:00,2405,spices,fruit,dairy
8047,2019-09-03 17:47:00,2405,fruit,checkout,spices
8048,2019-09-03 17:52:00,2405,checkout,LEFT,fruit
8049,2019-09-03 17:40:00,2406,drinks,checkout,entrance
8050,2019-09-03 17:41:00,2406,checkout,LEFT,drinks
8051,2019-09-03 17:40:00,2407,fruit,spices,entrance
8052,2019-09-03 17:45:00,2407,spices,drinks,fruit
8053,2019-09-03 17:46:00,2407,drinks,checkout,spices
8054,2019-09-03 17:49:00,2407,checkout,LEFT,drinks
8055,2019-09-03 17:40:00,2408,dairy,drinks,entrance
8056,2019-09-03 17:43:00,2408,drinks,spices,dairy
8057,2019-09-03 17:45:00,2408,spices,drinks,drinks
8058,2019-09-03 17:46:00,2408,drinks,spices,spices
8059,2019-09-03 17:50:00,2408,spices,dairy,drinks
8060,2019-09-03 17:54:00,2408,dairy,drinks,spices
8061,2019-09-03 17:56:00,2408,drinks,fruit,dairy
8062,2019-09-03 17:57:00,2408,fruit,checkout,drinks
8063,2019-09-03 18:00:00,2408,checkout,LEFT,fruit
8064,2019-09-03 17:40:00,2409,drinks,fruit,entrance
8065,2019-09-03 17:42:00,2409,fruit,spices,drinks
8066,2019-09-03 17:48:00,2409,spices,drinks,fruit
8067,2019-09-03 17:49:00,2409,drinks,checkout,spices
8068,2019-09-03 17:52:00,2409,checkout,LEFT,drinks
8069,2019-09-03 17:41:00,2410,spices,dairy,entrance
8070,2019-09-03 17:42:00,2410,dairy,drinks,spices
8071,2019-09-03 17:50:00,2410,drinks,checkout,dairy
8072,2019-09-03 17:52:00,2410,checkout,LEFT,drinks
8073,2019-09-03 17:41:00,2411,fruit,dairy,entrance
8074,2019-09-03 17:42:00,2411,dairy,fruit,fruit
8075,2019-09-03 17:43:00,2411,fruit,dairy,dairy
8076,2019-09-03 17:44:00,2411,dairy,drinks,fruit
8077,2019-09-03 17:46:00,2411,drinks,checkout,dairy
8078,2019-09-03 17:48:00,2411,checkout,LEFT,drinks
8079,2019-09-03 17:41:00,2412,fruit,spices,entrance
8080,2019-09-03 17:42:00,2412,spices,checkout,fruit
8081,2019-09-03 17:43:00,2412,checkout,LEFT,spices
8082,2019-09-03 17:41:00,2413,spices,checkout,entrance
8083,2019-09-03 17:43:00,2413,checkout,LEFT,spices
8084,2019-09-03 17:41:00,2414,spices,drinks,entrance
8085,2019-09-03 17:42:00,2414,drinks,spices,spices
8086,2019-09-03 17:43:00,2414,spices,fruit,drinks
8087,2019-09-03 17:45:00,2414,fruit,dairy,spices
8088,2019-09-03 17:51:00,2414,dairy,checkout,fruit
8089,2019-09-03 17:52:00,2414,checkout,LEFT,dairy
8090,2019-09-03 17:41:00,2415,fruit,checkout,entrance
8091,2019-09-03 17:44:00,2415,checkout,LEFT,fruit
8092,2019-09-03 17:41:00,2416,dairy,checkout,entrance
8093,2019-09-03 17:48:00,2416,checkout,LEFT,dairy
8094,2019-09-03 17:42:00,2417,fruit,checkout,entrance
8095,2019-09-03 17:43:00,2417,checkout,LEFT,fruit
8096,2019-09-03 17:43:00,2418,spices,dairy,entrance
8097,2019-09-03 17:44:00,2418,dairy,checkout,spices
8098,2019-09-03 17:51:00,2418,checkout,LEFT,dairy
8099,2019-09-03 17:43:00,2419,fruit,checkout,entrance
8100,2019-09-03 17:44:00,2419,checkout,LEFT,fruit
8101,2019-09-03 17:44:00,2420,dairy,checkout,entrance
8102,2019-09-03 17:47:00,2420,checkout,LEFT,dairy
8103,2019-09-03 17:44:00,2421,fruit,checkout,entrance
8104,2019-09-03 17:46:00,2421,checkout,LEFT,fruit
8105,2019-09-03 17:44:00,2422,spices,checkout,entrance
8106,2019-09-03 17:46:00,2422,checkout,LEFT,spices
8107,2019-09-03 17:44:00,2423,drinks,spices,entrance
8108,2019-09-03 17:46:00,2423,spices,dairy,drinks
8109,2019-09-03 17:47:00,2423,dairy,checkout,spices
8110,2019-09-03 17:48:00,2423,checkout,LEFT,dairy
8111,2019-09-03 17:44:00,2424,dairy,drinks,entrance
8112,2019-09-03 17:47:00,2424,drinks,fruit,dairy
8113,2019-09-03 17:48:00,2424,fruit,dairy,drinks
8114,2019-09-03 17:51:00,2424,dairy,checkout,fruit
8115,2019-09-03 17:52:00,2424,checkout,LEFT,dairy
8116,2019-09-03 17:44:00,2425,fruit,checkout,entrance
8117,2019-09-03 17:49:00,2425,checkout,LEFT,fruit
